URLs,Subdirectories
https://www.nfl.com/news/chargers-place-nick-hardwick-on-injured-reserve-0ap3000000392541,"['', 'news', 'chargers-place-nick-hardwick-on-injured-reserve-0ap3000000392541']"
https://www.nfl.com/news/sources-tell-us-what-we-re-hearing-about-nfl-prospects-0ap3000000392526,"['', 'news', 'sources-tell-us-what-we-re-hearing-about-nfl-prospects-0ap3000000392526']"
https://www.nfl.com/news/forgotten-four-artfully-depicts-pro-football-integration-in-194-0ap3000000392534,"['', 'news', 'forgotten-four-artfully-depicts-pro-football-integration-in-194-0ap3000000392534']"
https://www.nfl.com/news/seattle-seahawks-have-nfl-s-lightest-roster-0ap3000000392510,"['', 'news', 'seattle-seahawks-have-nfl-s-lightest-roster-0ap3000000392510']"
https://www.nfl.com/news/america-s-team-week-2-fantasy-dilemmas-0ap3000000392339,"['', 'news', 'america-s-team-week-2-fantasy-dilemmas-0ap3000000392339']"
https://www.nfl.com/news/nfl-debuts-facebook-page-for-moms-to-discuss-youth-football-0ap3000000392502,"['', 'news', 'nfl-debuts-facebook-page-for-moms-to-discuss-youth-football-0ap3000000392502']"
https://www.nfl.com/news/nfl-recognizes-veterans-day-and-honors-military-with-salute-to--0ap3000000408619,"['', 'news', 'nfl-recognizes-veterans-day-and-honors-military-with-salute-to--0ap3000000408619']"
https://www.nfl.com/news/jeremy-mincey-good-things-coming-for-cowboys-d-0ap3000000392500,"['', 'news', 'jeremy-mincey-good-things-coming-for-cowboys-d-0ap3000000392500']"
https://www.nfl.com/news/cam-newton-to-start-greg-hardy-absent-from-practice-0ap3000000392499,"['', 'news', 'cam-newton-to-start-greg-hardy-absent-from-practice-0ap3000000392499']"
https://www.nfl.com/news/dolphins-o-line-broncos-pass-d-look-better-bears-d-line-down-0ap3000000392497,"['', 'news', 'dolphins-o-line-broncos-pass-d-look-better-bears-d-line-down-0ap3000000392497']"
https://www.nfl.com/news/inside-slant-bob-stoops-will-be-hot-nfl-coaching-commodity-0ap3000000392486,"['', 'news', 'inside-slant-bob-stoops-will-be-hot-nfl-coaching-commodity-0ap3000000392486']"
https://www.nfl.com/news/lsu-s-leonard-fournette-said-to-regret-striking-heisman-pose-0ap3000000392492,"['', 'news', 'lsu-s-leonard-fournette-said-to-regret-striking-heisman-pose-0ap3000000392492']"
https://www.nfl.com/news/nebraska-de-randy-gregory-takes-it-slow-in-practice-0ap3000000392483,"['', 'news', 'nebraska-de-randy-gregory-takes-it-slow-in-practice-0ap3000000392483']"
https://www.nfl.com/news/brandon-marshall-brings-mental-health-insight-to-inside-the-nfl-0ap3000000392476,"['', 'news', 'brandon-marshall-brings-mental-health-insight-to-inside-the-nfl-0ap3000000392476']"
https://www.nfl.com/news/nfl-s-rookie-head-coaches-face-challenges-known-and-unknown-0ap3000000392466,"['', 'news', 'nfl-s-rookie-head-coaches-face-challenges-known-and-unknown-0ap3000000392466']"
https://www.nfl.com/news/bucs-place-mike-jenkins-on-ir-with-pectoral-injury-0ap3000000392465,"['', 'news', 'bucs-place-mike-jenkins-on-ir-with-pectoral-injury-0ap3000000392465']"
https://www.nfl.com/news/lsu-defensive-back-jalen-mills-to-be-arraigned-oct-14-0ap3000000392462,"['', 'news', 'lsu-defensive-back-jalen-mills-to-be-arraigned-oct-14-0ap3000000392462']"
https://www.nfl.com/news/texas-leads-in-producing-current-starting-college-nfl-qbs-0ap3000000392286,"['', 'news', 'texas-leads-in-producing-current-starting-college-nfl-qbs-0ap3000000392286']"
https://www.nfl.com/news/byu-houston-will-wear-flag-themed-helmets-thursday-night-0ap3000000392448,"['', 'news', 'byu-houston-will-wear-flag-themed-helmets-thursday-night-0ap3000000392448']"
https://www.nfl.com/news/bengals-place-tight-end-tyler-eifert-on-ir-recall-0ap3000000392449,"['', 'news', 'bengals-place-tight-end-tyler-eifert-on-ir-recall-0ap3000000392449']"
https://www.nfl.com/news/star-qbs-reserve-rbs-highlight-week-2-quandaries-0ap3000000392444,"['', 'news', 'star-qbs-reserve-rbs-highlight-week-2-quandaries-0ap3000000392444']"
https://www.nfl.com/news/joe-flacco-torrey-smith-can-be-100-catch-guy-0ap3000000392439,"['', 'news', 'joe-flacco-torrey-smith-can-be-100-catch-guy-0ap3000000392439']"
https://www.nfl.com/news/rank-s-11-sleepers-lock-in-jake-locker-0ap3000000392283,"['', 'news', 'rank-s-11-sleepers-lock-in-jake-locker-0ap3000000392283']"
https://www.nfl.com/news/start-em-sit-em-defenses-for-week-2-0ap3000000392426,"['', 'news', 'start-em-sit-em-defenses-for-week-2-0ap3000000392426']"
https://www.nfl.com/news/start-em-sit-em-wide-receivers-for-week-2-0ap3000000392418,"['', 'news', 'start-em-sit-em-wide-receivers-for-week-2-0ap3000000392418']"
https://www.nfl.com/news/start-em-sit-em-tight-ends-for-week-2-0ap3000000392422,"['', 'news', 'start-em-sit-em-tight-ends-for-week-2-0ap3000000392422']"
https://www.nfl.com/news/start-em-sit-em-running-backs-for-week-2-0ap3000000392425,"['', 'news', 'start-em-sit-em-running-backs-for-week-2-0ap3000000392425']"
https://www.nfl.com/news/start-em-sit-em-quarterbacks-for-week-2-0ap3000000392421,"['', 'news', 'start-em-sit-em-quarterbacks-for-week-2-0ap3000000392421']"
https://www.nfl.com/news/start-em-sit-em-kickers-for-week-2-0ap3000000392427,"['', 'news', 'start-em-sit-em-kickers-for-week-2-0ap3000000392427']"
https://www.nfl.com/news/matt-ryan-julius-thomas-lead-week-1-players-of-week-0ap3000000392411,"['', 'news', 'matt-ryan-julius-thomas-lead-week-1-players-of-week-0ap3000000392411']"
https://www.nfl.com/news/victor-cruz-more-targets-to-me-would-fix-giants-woes-0ap3000000392423,"['', 'news', 'victor-cruz-more-targets-to-me-would-fix-giants-woes-0ap3000000392423']"
https://www.nfl.com/news/university-of-iowa-police-win-twitter-battle-with-iowa-state-0ap3000000392413,"['', 'news', 'university-of-iowa-police-win-twitter-battle-with-iowa-state-0ap3000000392413']"
https://www.nfl.com/news/ohio-state-star-de-noah-spence-set-to-return-after-suspension-0ap3000000392409,"['', 'news', 'ohio-state-star-de-noah-spence-set-to-return-after-suspension-0ap3000000392409']"
https://www.nfl.com/news/larry-fitzgerald-my-father-doesn-t-speak-for-me-0ap3000000392405,"['', 'news', 'larry-fitzgerald-my-father-doesn-t-speak-for-me-0ap3000000392405']"
https://www.nfl.com/news/ben-tate-to-miss-2-4-weeks-for-cleveland-browns-0ap3000000392403,"['', 'news', 'ben-tate-to-miss-2-4-weeks-for-cleveland-browns-0ap3000000392403']"
https://www.nfl.com/news/need-for-speed-three-exercises-to-make-you-faster-0ap3000000392504,"['', 'news', 'need-for-speed-three-exercises-to-make-you-faster-0ap3000000392504']"
https://www.nfl.com/news/nfl-player-reps-table-vote-on-new-drug-policy-0ap3000000392376,"['', 'news', 'nfl-player-reps-table-vote-on-new-drug-policy-0ap3000000392376']"
https://www.nfl.com/news/nfl-vp-of-officiating-says-cardinals-fumble-harkens-to-rule-cha-0ap3000000392366,"['', 'news', 'nfl-vp-of-officiating-says-cardinals-fumble-harkens-to-rule-cha-0ap3000000392366']"
https://www.nfl.com/news/colin-kaepernick-draws-superman-comparison-0ap3000000392354,"['', 'news', 'colin-kaepernick-draws-superman-comparison-0ap3000000392354']"
https://www.nfl.com/news/a-j-green-s-bobbling-catch-is-best-of-week-1-0ap3000000392352,"['', 'news', 'a-j-green-s-bobbling-catch-is-best-of-week-1-0ap3000000392352']"
https://www.nfl.com/news/bryce-petty-will-play-in-baylor-s-game-against-buffalo-0ap3000000392346,"['', 'news', 'bryce-petty-will-play-in-baylor-s-game-against-buffalo-0ap3000000392346']"
https://www.nfl.com/news/fantasy-stars-looking-to-bounce-back-in-week-2-0ap3000000392194,"['', 'news', 'fantasy-stars-looking-to-bounce-back-in-week-2-0ap3000000392194']"
https://www.nfl.com/news/florida-state-starters-ailing-as-citadel-suspends-cut-blocking--0ap3000000392335,"['', 'news', 'florida-state-starters-ailing-as-citadel-suspends-cut-blocking--0ap3000000392335']"
https://www.nfl.com/news/rodgers-to-sherman-i-hope-you-get-work-this-year-0ap3000000392324,"['', 'news', 'rodgers-to-sherman-i-hope-you-get-work-this-year-0ap3000000392324']"
https://www.nfl.com/news/bisciotti-decision-to-let-ray-rice-go-was-unanimous-0ap3000000392323,"['', 'news', 'bisciotti-decision-to-let-ray-rice-go-was-unanimous-0ap3000000392323']"
https://www.nfl.com/news/cordarrelle-patterson-percy-harvin-illustrate-jet-sweep-s-power-0ap3000000392113,"['', 'news', 'cordarrelle-patterson-percy-harvin-illustrate-jet-sweep-s-power-0ap3000000392113']"
https://www.nfl.com/news/arians-cardinals-won-t-force-ball-to-larry-fitzgerald-0ap3000000392312,"['', 'news', 'arians-cardinals-won-t-force-ball-to-larry-fitzgerald-0ap3000000392312']"
https://www.nfl.com/news/roger-goodell-discusses-ray-rice-tape-on-cbs-0ap3000000392302,"['', 'news', 'roger-goodell-discusses-ray-rice-tape-on-cbs-0ap3000000392302']"
https://www.nfl.com/news/dickerson-rips-smu-says-high-schoolers-could-beat-mustangs-0ap3000000392277,"['', 'news', 'dickerson-rips-smu-says-high-schoolers-could-beat-mustangs-0ap3000000392277']"
https://www.nfl.com/news/goodell-we-never-were-granted-chance-to-see-video-0ap3000000392274,"['', 'news', 'goodell-we-never-were-granted-chance-to-see-video-0ap3000000392274']"
https://www.nfl.com/news/penn-state-should-get-jolt-from-ncaa-dropping-bowl-ban-0ap3000000392230,"['', 'news', 'penn-state-should-get-jolt-from-ncaa-dropping-bowl-ban-0ap3000000392230']"
https://www.nfl.com/news/injury-roundup-doug-martin-leg-injury-deemed-minor-0ap3000000392248,"['', 'news', 'injury-roundup-doug-martin-leg-injury-deemed-minor-0ap3000000392248']"
https://www.nfl.com/news/reading-the-defense-wake-shakes-up-week-1-0ap3000000392237,"['', 'news', 'reading-the-defense-wake-shakes-up-week-1-0ap3000000392237']"
https://www.nfl.com/news/evan-mathis-put-on-ir-recall-allen-barbe-out-for-year-0ap3000000392232,"['', 'news', 'evan-mathis-put-on-ir-recall-allen-barbe-out-for-year-0ap3000000392232']"
https://www.nfl.com/news/steve-spurrier-if-you-ever-hit-a-woman-you-won-t-play-for-me-0ap3000000392228,"['', 'news', 'steve-spurrier-if-you-ever-hit-a-woman-you-won-t-play-for-me-0ap3000000392228']"
https://www.nfl.com/news/undrafted-and-unknown-who-are-hurns-and-crowell-0ap3000000392224,"['', 'news', 'undrafted-and-unknown-who-are-hurns-and-crowell-0ap3000000392224']"
https://www.nfl.com/news/are-browns-concerned-about-jordan-cameron-0ap3000000392189,"['', 'news', 'are-browns-concerned-about-jordan-cameron-0ap3000000392189']"
https://www.nfl.com/news/ben-roethlisberger-steelers-fend-off-furious-browns-rally-0ap3000000392180,"['', 'news', 'ben-roethlisberger-steelers-fend-off-furious-browns-rally-0ap3000000392180']"
https://www.nfl.com/news/mike-tomlin-tell-ravens-jacoby-jones-he-s-safe-0ap3000000392154,"['', 'news', 'mike-tomlin-tell-ravens-jacoby-jones-he-s-safe-0ap3000000392154']"
https://www.nfl.com/news/tuesday-tweetbag-clemson-s-playoff-chances-bo-pelini-s-future-0ap3000000392153,"['', 'news', 'tuesday-tweetbag-clemson-s-playoff-chances-bo-pelini-s-future-0ap3000000392153']"
https://www.nfl.com/news/rookie-watch-carlos-hyde-is-here-to-stay-0ap3000000392132,"['', 'news', 'rookie-watch-carlos-hyde-is-here-to-stay-0ap3000000392132']"
https://www.nfl.com/news/niners-won-t-punish-mcdonald-until-process-plays-out-0ap3000000392066,"['', 'news', 'niners-won-t-punish-mcdonald-until-process-plays-out-0ap3000000392066']"
https://www.nfl.com/news/bernard-pierce-justin-forsett-to-split-time-for-ravens-0ap3000000392143,"['', 'news', 'bernard-pierce-justin-forsett-to-split-time-for-ravens-0ap3000000392143']"
https://www.nfl.com/news/nfl-power-rankings-week-2-49ers-rise-up-patriots-plummet-0ap3000000392135,"['', 'news', 'nfl-power-rankings-week-2-49ers-rise-up-patriots-plummet-0ap3000000392135']"
https://www.nfl.com/news/winners-and-losers-from-week-1-0ap3000000392131,"['', 'news', 'winners-and-losers-from-week-1-0ap3000000392131']"
https://www.nfl.com/news/ray-rice-speaks-out-following-release-suspension-0ap3000000392128,"['', 'news', 'ray-rice-speaks-out-following-release-suspension-0ap3000000392128']"
https://www.nfl.com/news/ncaa-starts-large-study-of-head-injuries-with-ucla-va-tech-unc-0ap3000000392077,"['', 'news', 'ncaa-starts-large-study-of-head-injuries-with-ucla-va-tech-unc-0ap3000000392077']"
