URLs,Subdirectories
https://www.nfl.com/news/what-to-watch-for-in-bears-chargers-mnf-clash-0ap3000000576550,"['', 'news', 'what-to-watch-for-in-bears-chargers-mnf-clash-0ap3000000576550']"
https://www.nfl.com/news/patriots-rb-dion-lewis-out-for-season-with-torn-acl-0ap3000000576532,"['', 'news', 'patriots-rb-dion-lewis-out-for-season-with-torn-acl-0ap3000000576532']"
https://www.nfl.com/news/week-10-waiver-wire-streaming-defenses-to-target-0ap3000000576519,"['', 'news', 'week-10-waiver-wire-streaming-defenses-to-target-0ap3000000576519']"
https://www.nfl.com/news/will-blaine-gabbert-make-another-start-0ap3000000576501,"['', 'news', 'will-blaine-gabbert-make-another-start-0ap3000000576501']"
https://www.nfl.com/news/receiver-needy-st-louis-rams-work-out-wes-welker-0ap3000000576491,"['', 'news', 'receiver-needy-st-louis-rams-work-out-wes-welker-0ap3000000576491']"
https://www.nfl.com/news/mariota-both-lucky-and-good-in-record-setting-day-0ap3000000576486,"['', 'news', 'mariota-both-lucky-and-good-in-record-setting-day-0ap3000000576486']"
https://www.nfl.com/news/leonard-fournette-jersey-auction-raises-101-000-for-flood-relie-0ap3000000576483,"['', 'news', 'leonard-fournette-jersey-auction-raises-101-000-for-flood-relie-0ap3000000576483']"
https://www.nfl.com/news/despite-loss-carr-has-raiders-offense-cooking-0ap3000000576479,"['', 'news', 'despite-loss-carr-has-raiders-offense-cooking-0ap3000000576479']"
https://www.nfl.com/news/that-helps-no-one-week-9-garrett-celek-s-big-day-0ap3000000576478,"['', 'news', 'that-helps-no-one-week-9-garrett-celek-s-big-day-0ap3000000576478']"
https://www.nfl.com/news/frustrated-desean-jackson-i-can-t-throw-ball-to-myself-0ap3000000576474,"['', 'news', 'frustrated-desean-jackson-i-can-t-throw-ball-to-myself-0ap3000000576474']"
https://www.nfl.com/news/injuries-henry-anderson-believed-to-have-torn-acl-0ap3000000576466,"['', 'news', 'injuries-henry-anderson-believed-to-have-torn-acl-0ap3000000576466']"
https://www.nfl.com/news/deep-dive-digging-for-wr-rb-gems-on-the-waiver-wire-0ap3000000576459,"['', 'news', 'deep-dive-digging-for-wr-rb-gems-on-the-waiver-wire-0ap3000000576459']"
https://www.nfl.com/news/antonio-brown-a-one-man-wrecking-crew-vs-raiders-0ap3000000576427,"['', 'news', 'antonio-brown-a-one-man-wrecking-crew-vs-raiders-0ap3000000576427']"
https://www.nfl.com/news/aaron-rodgers-on-game-ending-pick-i-got-scared-0ap3000000576412,"['', 'news', 'aaron-rodgers-on-game-ending-pick-i-got-scared-0ap3000000576412']"
https://www.nfl.com/news/scout-sees-similarities-between-christian-hackenberg-jay-cutler-0ap3000000576420,"['', 'news', 'scout-sees-similarities-between-christian-hackenberg-jay-cutler-0ap3000000576420']"
https://www.nfl.com/news/missouri-football-player-team-not-united-in-boycott-0ap3000000576391,"['', 'news', 'missouri-football-player-team-not-united-in-boycott-0ap3000000576391']"
https://www.nfl.com/news/irsay-colts-can-still-go-to-places-we-dreamed-of-going-0ap3000000576386,"['', 'news', 'irsay-colts-can-still-go-to-places-we-dreamed-of-going-0ap3000000576386']"
https://www.nfl.com/news/rex-ryan-calls-jets-just-another-opponent-0ap3000000576372,"['', 'news', 'rex-ryan-calls-jets-just-another-opponent-0ap3000000576372']"
https://www.nfl.com/news/jpp-rusty-but-happy-with-play-in-return-for-giants-0ap3000000576370,"['', 'news', 'jpp-rusty-but-happy-with-play-in-return-for-giants-0ap3000000576370']"
https://www.nfl.com/news/sammy-watkins-explains-how-he-torched-the-dolphins-0ap3000000576365,"['', 'news', 'sammy-watkins-explains-how-he-torched-the-dolphins-0ap3000000576365']"
https://www.nfl.com/news/aqib-talib-claims-colts-allen-was-milking-eye-poke-0ap3000000576362,"['', 'news', 'aqib-talib-claims-colts-allen-was-milking-eye-poke-0ap3000000576362']"
https://www.nfl.com/news/eagles-ol-tried-to-put-extra-mustard-on-hardy-blocks-0ap3000000576359,"['', 'news', 'eagles-ol-tried-to-put-extra-mustard-on-hardy-blocks-0ap3000000576359']"
https://www.nfl.com/news/sam-bradford-s-sudden-assertiveness-fuels-eagles-win-in-dallas-0ap3000000576355,"['', 'news', 'sam-bradford-s-sudden-assertiveness-fuels-eagles-win-in-dallas-0ap3000000576355']"
https://www.nfl.com/news/thirty-three-things-we-learned-from-week-9-0ap3000000575654,"['', 'news', 'thirty-three-things-we-learned-from-week-9-0ap3000000575654']"
https://www.nfl.com/news/demarco-murray-eagles-outlast-cowboys-in-overtime-0ap3000000576274,"['', 'news', 'demarco-murray-eagles-outlast-cowboys-in-overtime-0ap3000000576274']"
https://www.nfl.com/news/peyton-manning-s-troubles-resurface-in-loss-to-indianapolis-col-0ap3000000576241,"['', 'news', 'peyton-manning-s-troubles-resurface-in-loss-to-indianapolis-col-0ap3000000576241']"
https://www.nfl.com/news/luck-colts-upset-broncos-in-indy-0ap3000000576113,"['', 'news', 'luck-colts-upset-broncos-in-indy-0ap3000000576113']"
https://www.nfl.com/news/carolina-panthers-now-in-nfc-driver-s-seat-demand-respect-0ap3000000576073,"['', 'news', 'carolina-panthers-now-in-nfc-driver-s-seat-demand-respect-0ap3000000576073']"
https://www.nfl.com/news/browner-directs-profanity-laced-tirade-at-reporter-0ap3000000575966,"['', 'news', 'browner-directs-profanity-laced-tirade-at-reporter-0ap3000000575966']"
https://www.nfl.com/news/clinton-dix-apologizes-for-sideline-spat-with-peppers-0ap3000000575946,"['', 'news', 'clinton-dix-apologizes-for-sideline-spat-with-peppers-0ap3000000575946']"
https://www.nfl.com/news/andrew-luck-leads-colts-to-upset-over-peyton-broncos-0ap3000000575903,"['', 'news', 'andrew-luck-leads-colts-to-upset-over-peyton-broncos-0ap3000000575903']"
https://www.nfl.com/news/giants-stay-atop-nfc-east-after-bouncing-bucs-0ap3000000575761,"['', 'news', 'giants-stay-atop-nfc-east-after-bouncing-bucs-0ap3000000575761']"
https://www.nfl.com/news/panthers-remain-undefeated-take-down-packers-37-29-0ap3000000575803,"['', 'news', 'panthers-remain-undefeated-take-down-packers-37-29-0ap3000000575803']"
https://www.nfl.com/news/injuries-mccoy-hurts-shoulder-lacy-injures-groin-0ap3000000575079,"['', 'news', 'injuries-mccoy-hurts-shoulder-lacy-injures-groin-0ap3000000575079']"
